"Year","University","Unit","Code","Degree","Cutoff","DegreeOnly"
2017,"Santiago de Compostela","Facultad de Matemáticas",7000609,"Doble grado en Matemáticas y Física",13.31,"Doble grado en Matemáticas y Física"
2017,"Santiago de Compostela","Escuela Técnica Superior de Ingeniería",2501112,"Grado en Ingeniería Informática (Escuela Técnica Superior de Ingeniería)",9.958,"Grado en Ingeniería Informática"
2017,"Santiago de Compostela","Escuela Técnica Superior de Ingeniería",2502237,"Grado en Ingeniería Química (Escuela Técnica Superior de Ingeniería)",9.16,"Grado en Ingeniería Química"
2017,"Santiago de Compostela","Facultad de Ciencias",2502236,"Grado en Ingeniería de Procesos Químicos Industriales (Facultad de Ciencias)",5.082,"Grado en Ingeniería de Procesos Químicos Industriales"
2017,"Santiago de Compostela","Escuela Politécnica Superior",2502232,"Grado en Ingeniería Civil (Escuela Politécnica Superior)",5.42,"Grado en Ingeniería Civil"
2017,"Santiago de Compostela","Escuela Politécnica Superior",2502234,"Grado en Ingeniería en Geomática y Topografía (Escuela Politécnica Superior)",5.8,"Grado en Ingeniería en Geomática y Topografía"
2017,"Santiago de Compostela","Escuela Politécnica Superior",2502235,"Grado en Ingeniería Forestal y del Medio Natural (Escuela Politécnica Superior)",5.194,"Grado en Ingeniería Forestal y del Medio Natural"
2017,"Santiago de Compostela","Escuela Politécnica Superior",2503101,"Grado en Ingeniería Agrícola y Agroalimentaria (Escuela Politécnica Superior)",5,"Grado en Ingeniería Agrícola y Agroalimentaria"
2017,"Santiago de Compostela","Escuela Politécnica Superior",7000606,"Doble grado en Geomática y Topografía e Ingeniería Civil (Escuela Politécnica Superior)",5.4,"Doble grado en Geomática y Topografía e Ingeniería Civil"
2017,"Santiago de Compostela","Escuela Politécnica Superior",7000607,"Doble grado en Ingeniería Agrícola y Agroalimentaria e Ingeniería Forestal y del Medio Natural (Escuela Politécnica Superior)",5.058,"Doble grado en Ingeniería Agrícola y Agroalimentaria e Ingeniería Forestal y del Medio Natural"
2017,"Santiago de Compostela","Facultad de Filología",2501096,"Grado en Filología Clásica (Facultad de Filología)",7.096,"Grado en Filología Clásica"
2017,"Santiago de Compostela","Facultad de Filología",2501098,"Grado en Lengua y Literatura Gallegas (Facultad de Filología)",5.134,"Grado en Lengua y Literatura Gallegas"
2017,"Santiago de Compostela","Facultad de Filología",2501099,"Grado en  Lengua y Literatura Inglesas (Facultad de Filología)",6.774,"Grado en  Lengua y Literatura Inglesas"
2017,"Santiago de Compostela","Facultad de Filología",2501100,"Grado en Lenguas y Literaturas Modernas (Facultad de Filología)",5.334,"Grado en Lenguas y Literaturas Modernas"
2017,"Santiago de Compostela","Facultad de Filología",2501305,"Grado en Lengua y Literatura Españolas (Facultad de Filología)",5.204,"Grado en Lengua y Literatura Españolas"
2017,"Santiago de Compostela","Facultad de Geografía e Historia",2500974,"Grado en Historia del Arte (Facultad de Geografía e Historia)",5,"Grado en Historia del Arte"
2017,"Santiago de Compostela","Facultad de Geografía e Historia",2501097,"Grado en Historia (Facultad de Geografía e Historia)",7.07,"Grado en Historia"
2017,"Santiago de Compostela","Facultad de Filosofía",2500758,"Grado en Filosofía (Facultad de Filosofía)",5.294,"Grado en Filosofía"
2017,"Santiago de Compostela","Facultad de Humanidades",2501305,"Grado en Lengua y Literatura Españolas (Facultad de Humanidades)",5.16,"Grado en Lengua y Literatura Españolas"
2017,"Santiago de Compostela","Facultad de Humanidades",2502440,"Grado en Ciencias de la Cultura y Difusión Cultural (Facultad de Humanidades)",6.428,"Grado en Ciencias de la Cultura y Difusión Cultural"
2017,"Santiago de Compostela","Facultad de Enfermería",2501105,"Grado en Enfermería (Facultad de Enfermería)",9.7,"Grado en Enfermería"
2017,"Santiago de Compostela","Facultad de Farmacia",2502220,"Grado en Farmacia (Facultad de Farmacia)",9.412,"Grado en Farmacia"
2017,"Santiago de Compostela","Facultad de Medicina y Odontología",2502221,"Grado en Medicina (Facultad de Medicina y Odontología)",12.278,"Grado en Medicina"
2017,"Santiago de Compostela","Facultad de Medicina y Odontología",2502223,"Grado en Odontología (Facultad de Medicina y Odontología)",11.85,"Grado en Odontología"
2017,"Santiago de Compostela","Facultad de Óptica y Optometría",2502224,"Grado en Óptica y Optometría (Facultad de Óptica y Optometría)",8.108,"Grado en Óptica y Optometría"
2017,"Santiago de Compostela","Facultad de Psicología",2500462,"Grado en Psicología (Facultad de Psicología)",8.594,"Grado en Psicología"
2017,"Santiago de Compostela","Escuela Universitaria de Enfermería",2501105,"Grado en Enfermería (Escuela Universitaria de Enfermería)",8.994,"Grado en Enfermería"
2017,"Santiago de Compostela","Facultad de Veterinaria",2502225,"Grado en Veterinaria (Facultad de Veterinaria)",10.592,"Grado en Veterinaria"
2017,"Santiago de Compostela","Facultad de Ciencias",2502222,"Grado en Nutrición Humana y Dietética (Facultad de Ciencias)",7.982,"Grado en Nutrición Humana y Dietética"
2017,"Santiago de Compostela","Facultad de Biología",2501101,"Grado en Biología (Facultad de Biología)",9,"Grado en Biología"
2017,"Santiago de Compostela","Facultad de Matemáticas",2500172,"Grado en Matemáticas (Facultad de Matemáticas)",8.718,"Grado en Matemáticas"
2017,"Santiago de Compostela","Facultad de Química",2501104,"Grado en Química (Facultad de Química)",7.52,"Grado en Química"
2017,"Santiago de Compostela","Facultad de Química",7000611,"Doble grado en Química y Biología (Facultad de Química)",11.622,"Doble grado en Química y Biología"
2017,"Santiago de Compostela","Facultad de Física",2501102,"Grado en Física (Facultad de Física)",9.882,"Grado en Física"
2017,"Santiago de Compostela","Facultad de Física",7000610,"Doble grado en Química y Física (Facultad de Física)",12.064,"Doble grado en Química y Física"
2017,"Vigo","Facultad de Ciencias de la Educación",2501120,"Grado en Educación Infantil (Facultad de Ciencias de la Educación)",7.1,"Grado en Educación Infantil"
2017,"Vigo","Facultad de Ciencias de la Educación",2501121,"Grado en Educación Primaria (Facultad de Ciencias de la Educación)",6.9,"Grado en Educación Primaria"
2017,"Vigo","Facultad de Ciencias de la Educación",2501124,"Grado en Trabajo Social (Facultad de Ciencias de la Educación)",5.118,"Grado en Trabajo Social"
2017,"Vigo","Facultad de Ciencias de la Educación",2501203,"Grado en Educación Social (Facultad de Ciencias de la Educación)",5.028,"Grado en Educación Social"
2017,"Vigo","Facultad de Derecho",2501118,"Grado en Derecho (Facultad de Derecho)",6.785,"Grado en Derecho"
2017,"Vigo","Facultad de Derecho",7000487,"Doble grado en Administración y Dirección de Empresas y Derecho (Facultad de Derecho)",8.315,"Doble grado en Administración y Dirección de Empresas y Derecho"
2017,"Vigo","Facultad de Ciencias Empresariales y Turismo",2501116,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Empresariales y Turismo)",5,"Grado en Administración y Dirección de Empresas"
2017,"Vigo","Facultad de Ciencias Empresariales y Turismo",2501125,"Grado en Turismo (Facultad de Ciencias Empresariales y Turismo)",5,"Grado en Turismo"
2017,"Vigo","Escuela Superior de Ingeniería Informática",7000433,"Doble grado en Administración y Dirección de Empresas e Ingeniería informática (Escuela Superior de Ingeniería Informática)",5.932,"Doble grado en Administración y Dirección de Empresas e Ingeniería informática"
2017,"Vigo","Escuela Universitaria de Estudios Empresariales",2502239,"Grado en Comercio (Escuela Universitaria de Estudios Empresariales)",5.18,"Grado en Comercio"
2017,"Vigo","Escuela Universitaria de Profesorado de E.G.B. María Sedes Sapientiae",2501120,"Grado en Educación Infantil (Escuela Universitaria de Profesorado de E.G.B. María Sedes Sapientiae)",5.042,"Grado en Educación Infantil"
2017,"Vigo","Escuela Universitaria de Profesorado de E.G.B. María Sedes Sapientiae",2501121,"Grado en Educación Primaria (Escuela Universitaria de Profesorado de E.G.B. María Sedes Sapientiae)",5.002,"Grado en Educación Primaria"
2017,"Vigo","Facultad de Ciencias Económicas y Empresariales",2501116,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Económicas y Empresariales)",5,"Grado en Administración y Dirección de Empresas"
2017,"Vigo","Facultad de Ciencias Económicas y Empresariales",2501119,"Grado en Economía (Facultad de Ciencias Económicas y Empresariales)",5,"Grado en Economía"
2017,"Vigo","Facultad de Ciencias Económicas y Empresariales",7000487,"Doble grado en Administración y Dirección de Empresas y Derecho (Facultad de Ciencias Económicas y Empresariales)",9.814,"Doble grado en Administración y Dirección de Empresas y Derecho"
2017,"Vigo","Facultad de Ciencias Sociales y de la Comunicación",2500466,"Grado en Comunicación Audiovisual (Facultad de Ciencias Sociales y de la Comunicación)",8.882,"Grado en Comunicación Audiovisual"
2017,"Vigo","Facultad de Ciencias Sociales y de la Comunicación",2500467,"Grado en Publicidad y Relaciones Públicas (Facultad de Ciencias Sociales y de la Comunicación)",8.076,"Grado en Publicidad y Relaciones Públicas"
2017,"Vigo","Facultad de Ciencias Sociales y de la Comunicación",2501122,"Grado en Dirección y Gestión Pública (Facultad de Ciencias Sociales y de la Comunicación)",5,"Grado en Dirección y Gestión Pública"
2017,"Vigo","Facultad de Ciencias de la Educación y del Deporte",2501117,"Grado en Ciencias de la Actividad Física y del Deporte (Facultad de Ciencias de la Educación y del Deporte)",7.5,"Grado en Ciencias de la Actividad Física y del Deporte"
2017,"Vigo","Facultad de Ciencias de la Educación y del Deporte",2501120,"Grado en Educación Infantil (Facultad de Ciencias de la Educación y del Deporte)",7.39,"Grado en Educación Infantil"
2017,"Vigo","Facultad de Ciencias de la Educación y del Deporte",2501121,"Grado en Educación Primaria (Facultad de Ciencias de la Educación y del Deporte)",7.424,"Grado en Educación Primaria"
2017,"Vigo","Facultad de Ciencias Jurídicas y del Trabajo",2501118,"Grado en Derecho (Facultad de Ciencias Jurídicas y del Trabajo)",7.408,"Grado en Derecho"
2017,"Vigo","Facultad de Ciencias Jurídicas y del Trabajo",2501123,"Grado en Relaciones Laborales y Recursos Humanos (Facultad de Ciencias Jurídicas y del Trabajo)",5,"Grado en Relaciones Laborales y Recursos Humanos"
2017,"Vigo","Escuela de Negocios Afundación",2501116,"Grado en Administración y Dirección de Empresas (Escuela de Negocios Afundación)",5.364,"Grado en Administración y Dirección de Empresas"
2017,"Vigo","Facultad de Ciencias",2502241,"Grado en Ingeniería Agraria (Facultad de Ciencias)",5.19,"Grado en Ingeniería Agraria"
2017,"Vigo","Escuela Superior de Ingeniería Informática",2501126,"Grado en Ingeniería Informática (Escuela Superior de Ingeniería Informática)",6.532,"Grado en Ingeniería Informática"
2017,"Vigo","Escuela de Ingeniería Aeronáutica y del Espacio",2503357,"Grado en Ingeniería Aeroespacial (Escuela de Ingeniería Aeronáutica y del Espacio)",10.178,"Grado en Ingeniería Aeroespacial"
2017,"Vigo","Escuela de Ingeniería de Telecomunicación",2502244,"Grado en Ingeniería de Tecnologías de Telecomunicación (Escuela de Ingeniería de Telecomunicación)",5.04,"Grado en Ingeniería de Tecnologías de Telecomunicación"
2017,"Vigo","Escuela de Ingeniería Forestal",2502250,"Grado en Ingeniería Forestal (Escuela de Ingeniería Forestal)",5.038,"Grado en Ingeniería Forestal"
2017,"Vigo","Escuela Técnica Superior de Ingeniería de Minas",2502242,"Grado en Ingeniería de la Energía (Escuela Técnica Superior de Ingeniería de Minas)",5,"Grado en Ingeniería de la Energía"
2017,"Vigo","Escuela Técnica Superior de Ingeniería de Minas",2502243,"Grado en Ingeniería de los Recursos Mineros y Energéticos (Escuela Técnica Superior de Ingeniería de Minas)",5.132,"Grado en Ingeniería de los Recursos Mineros y Energéticos"
2017,"Vigo","Escuela de Ingeniería Industrial",2502245,"Grado en Ingeniería Eléctrica (Escuela de Ingeniería Industrial)",5.018,"Grado en Ingeniería Eléctrica"
2017,"Vigo","Escuela de Ingeniería Industrial",2502246,"Grado en Ingeniería en Electrónica Industrial y Automática (Escuela de Ingeniería Industrial)",6.486,"Grado en Ingeniería en Electrónica Industrial y Automática"
2017,"Vigo","Escuela de Ingeniería Industrial",2502247,"Grado en Ingeniería en Organización Industrial (Escuela de Ingeniería Industrial)",5,"Grado en Ingeniería en Organización Industrial"
2017,"Vigo","Escuela de Ingeniería Industrial",2502248,"Grado en Ingeniería en Química Industrial (Escuela de Ingeniería Industrial)",5.194,"Grado en Ingeniería en Química Industrial"
2017,"Vigo","Escuela de Ingeniería Industrial",2502249,"Grado en Ingeniería en Tecnologías Industriales (Escuela de Ingeniería Industrial)",5.282,"Grado en Ingeniería en Tecnologías Industriales"
2017,"Vigo","Escuela de Ingeniería Industrial",2502251,"Grado en Ingeniería Mecánica (Escuela de Ingeniería Industrial)",5.862,"Grado en Ingeniería Mecánica"
2017,"Vigo","Facultad de Historia",2500996,"Grado en Geografía e Historia (Facultad de Historia)",5.32,"Grado en Geografía e Historia"
2017,"Vigo","Facultad de Bellas Artes",2500096,"Grado en Bellas Artes (Facultad de Bellas Artes)",5.89,"Grado en Bellas Artes"
2017,"Vigo","Facultad de Filología y Traducción",2500771,"Grado en Lenguas Extranjeras (Facultad de Filología y Traducción)",6.488,"Grado en Lenguas Extranjeras"
2017,"Vigo","Facultad de Filología y Traducción",2500888,"Grado en Traducción e Interpretación (Facultad de Filología y Traducción)",5.128,"Grado en Traducción e Interpretación"
2017,"Vigo","Facultad de Filología y Traducción",2503097,"Grado en Ciencias del Lenguaje y Estudios Literarios (Facultad de Filología y Traducción)",5,"Grado en Ciencias del Lenguaje y Estudios Literarios"
2017,"Vigo","Escuela Universitaria de Enfermería (Ourense)",2501202,"Grado en Enfermería (Escuela Universitaria de Enfermería (Ourense))",9.16,"Grado en Enfermería"
2017,"Vigo","Escuela Universitaria de Enfermería Meixoeiro",2501202,"Grado en Enfermería (Escuela Universitaria de Enfermería Meixoeiro)",9.4,"Grado en Enfermería"
2017,"Vigo","Escuela Universitaria de Enfermería (Pontevedra)",2501202,"Grado en Enfermería (Escuela Universitaria de Enfermería (Pontevedra))",9.218,"Grado en Enfermería"
2017,"Vigo","Escuela Universitaria de Enfermería Povisa",2501202,"Grado en Enfermería (Escuela Universitaria de Enfermería Povisa)",8.514,"Grado en Enfermería"
2017,"Vigo","Facultad de Fisioterapia",2501115,"Grado en Fisioterapia (Facultad de Fisioterapia)",10.244,"Grado en Fisioterapia"
2017,"Vigo","Facultad de Ciencias",2501114,"Grado en Ciencia y Tecnología de los Alimentos (Facultad de Ciencias)",5,"Grado en Ciencia y Tecnología de los Alimentos"
2017,"Vigo","Facultad de Ciencias",2502238,"Grado en Ciencias Ambientales (Facultad de Ciencias)",5.38,"Grado en Ciencias Ambientales"
2017,"Vigo","Facultad de Biología",2501085,"Grado en Biología (Facultad de Biología)",8.234,"Grado en Biología"
2017,"Vigo","Facultad de Ciencias del Mar",2501086,"Grado en Ciencias del Mar (Facultad de Ciencias del Mar)",5.28,"Grado en Ciencias del Mar"
2017,"Vigo","Facultad de Química",2501087,"Grado en Química (Facultad de Química)",6.116,"Grado en Química"
2017,"Alcalá","Facultad de Educación",2502095,"Grado en Magisterio de Educación Infantil (Facultad de Educación)",6.531,"Grado en Magisterio de Educación Infantil"
2017,"Alcalá","Facultad de Educación",2502096,"Grado en Magisterio de Educación Primaria (Facultad de Educación)",5,"Grado en Magisterio de Educación Primaria"
2017,"Alcalá","Facultad de Educación",7000695,"Doble grado en Magisterio de Educación Infantil y Magisterio de Educación Primaria (Facultad de Educación)",7.543,"Doble grado en Magisterio de Educación Infantil y Magisterio de Educación Primaria"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo, Sección Guadalajara",2500234,"Grado en Turismo (Facultad de Ciencias Económicas, Empresariales y Turismo, Sección Guadalajara)",5,"Grado en Turismo"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo, Sección Guadalajara",2500651,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Económicas, Empresariales y Turismo, Sección Guadalajara)",5.686,"Grado en Administración y Dirección de Empresas"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo, Sección Guadalajara",7000243,"Doble grado en Turismo y Administración y Dirección de Empresas (Facultad de Ciencias Económicas, Empresariales y Turismo, Sección Guadalajara)",7.132,"Doble grado en Turismo y Administración y Dirección de Empresas"
2017,"Alcalá","Facultad de Filosofía y Letras, Sección Guadalajara",2502093,"Grado en Comunicación Audiovisual (Facultad de Filosofía y Letras, Sección Guadalajara)",8.075,"Grado en Comunicación Audiovisual"
2017,"Alcalá","Centro Universitario Cardenal Cisneros",2502094,"Grado en Educación Social (Centro Universitario Cardenal Cisneros)",5,"Grado en Educación Social"
2017,"Alcalá","Centro Universitario Cardenal Cisneros",2502095,"Grado en Magisterio de Educación Infantil (Centro Universitario Cardenal Cisneros)",5,"Grado en Magisterio de Educación Infantil"
2017,"Alcalá","Centro Universitario Cardenal Cisneros",2502096,"Grado en Magisterio de Educación Primaria (Centro Universitario Cardenal Cisneros)",5,"Grado en Magisterio de Educación Primaria"
2017,"Alcalá","Facultad de Derecho",2500034,"Grado en Derecho (Facultad de Derecho)",5.922,"Grado en Derecho"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo",2500651,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Económicas, Empresariales y Turismo)",6.95,"Grado en Administración y Dirección de Empresas"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo",2500808,"Grado en Economía (Facultad de Ciencias Económicas, Empresariales y Turismo)",5.999,"Grado en Economía"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo",2501222,"Grado en Contabilidad y Finanzas (Facultad de Ciencias Económicas, Empresariales y Turismo)",5.5,"Grado en Contabilidad y Finanzas"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo",2501223,"Grado en Economía y Negocios Internacionales (Facultad de Ciencias Económicas, Empresariales y Turismo)",9.472,"Grado en Economía y Negocios Internacionales"
2017,"Alcalá","Facultad de Ciencias Económicas, Empresariales y Turismo",7000043,"Doble grado en Derecho y Administración y Dirección de Empresas (Facultad de Ciencias Económicas, Empresariales y Turismo)",7.169,"Doble grado en Derecho y Administración y Dirección de Empresas"
2017,"Alcalá","Escuela de Arquitectura, Sección Guadalajara",2500236,"Grado en Ciencia y Tecnología de la Edificación (Escuela de Arquitectura, Sección Guadalajara)",5,"Grado en Ciencia y Tecnología de la Edificación"
2017,"Alcalá","Escuela Politécnica Superior",2500235,"Grado en Ingeniería de Computadores (Escuela Politécnica Superior)",5.553,"Grado en Ingeniería de Computadores"
2017,"Alcalá","Escuela Politécnica Superior",2500237,"Grado en Ingeniería Informática (Escuela Politécnica Superior)",6.932,"Grado en Ingeniería Informática"
2017,"Alcalá","Escuela Politécnica Superior",2500238,"Grado en Sistemas de Información (Escuela Politécnica Superior)",5,"Grado en Sistemas de Información"
2017,"Alcalá","Escuela Politécnica Superior",2502381,"Grado en Ingeniería Electrónica de Comunicaciones (Escuela Politécnica Superior)",5,"Grado en Ingeniería Electrónica de Comunicaciones"
2017,"Alcalá","Escuela Politécnica Superior",2502382,"Grado en Ingeniería en Electrónica y Automática Industrial (Escuela Politécnica Superior)",8.392,"Grado en Ingeniería en Electrónica y Automática Industrial"
2017,"Alcalá","Escuela Politécnica Superior",2502383,"Grado en Ingeniería en Sistemas de Telecomunicación (Escuela Politécnica Superior)",5,"Grado en Ingeniería en Sistemas de Telecomunicación"
2017,"Alcalá","Escuela Politécnica Superior",2502386,"Grado en Ingeniería Telemática (Escuela Politécnica Superior)",5,"Grado en Ingeniería Telemática"
2017,"Alcalá","Escuela Politécnica Superior",2503193,"Grado en Ingeniería en Tecnologías de Telecomunicación (Escuela Politécnica Superior)",5,"Grado en Ingeniería en Tecnologías de Telecomunicación"
2017,"Alcalá","Escuela de Arquitectura",2502726,"Grado en Fundamentos de Arquitectura y Urbanismo (Escuela de Arquitectura)",5.267,"Grado en Fundamentos de Arquitectura y Urbanismo"
2017,"Alcalá","Facultad de Filosofía y Letras, Sección Guadalajara",2500229,"Grado en Lenguas Modernas y Traducción (Facultad de Filosofía y Letras, Sección Guadalajara)",6.569,"Grado en Lenguas Modernas y Traducción"
2017,"Alcalá","Facultad de Filosofía y Letras",2500007,"Grado en Estudios Ingleses (Facultad de Filosofía y Letras)",6.594,"Grado en Estudios Ingleses"
2017,"Alcalá","Facultad de Filosofía y Letras",2500226,"Grado en Estudios Hispánicos (Facultad de Filosofía y Letras)",5,"Grado en Estudios Hispánicos"
2017,"Alcalá","Facultad de Filosofía y Letras",2500227,"Grado en Historia (Facultad de Filosofía y Letras)",5,"Grado en Historia"
2017,"Alcalá","Facultad de Filosofía y Letras",2500228,"Grado en Humanidades (Facultad de Filosofía y Letras)",5,"Grado en Humanidades"
2017,"Alcalá","Facultad de Filosofía y Letras",2500229,"Grado en Lenguas Modernas y Traducción (Facultad de Filosofía y Letras)",9.734,"Grado en Lenguas Modernas y Traducción"
2017,"Alcalá","Facultad de Filosofía y Letras",7000514,"Doble grado en Humanidades y Magisterio en Educación Primaria (Facultad de Filosofía y Letras)",7.811,"Doble grado en Humanidades y Magisterio en Educación Primaria"
2017,"Alcalá","Facultad de Medicina y Ciencias de la Salud, Sección Guadalajara",2500232,"Grado en Enfermería (Facultad de Medicina y Ciencias de la Salud, Sección Guadalajara)",9.868,"Grado en Enfermería"
2017,"Alcalá","Centro Universitario Cardenal Cisneros",2503042,"Grado en Psicología (Centro Universitario Cardenal Cisneros)",7.58,"Grado en Psicología"
2017,"Alcalá","Facultad de Farmacia",2502091,"Grado en Farmacia (Facultad de Farmacia)",9.956,"Grado en Farmacia"
2017,"Alcalá","Facultad de Biología, Ciencias Ambientales y Química",2500231,"Grado en Biología Sanitaria (Facultad de Biología, Ciencias Ambientales y Química)",12.014,"Grado en Biología Sanitaria"
2017,"Alcalá","Facultad de Medicina y Ciencias de la Salud",2500232,"Grado en Enfermería (Facultad de Medicina y Ciencias de la Salud)",10.273,"Grado en Enfermería"
2017,"Alcalá","Facultad de Medicina y Ciencias de la Salud",2500233,"Grado en Fisioterapia (Facultad de Medicina y Ciencias de la Salud)",11.111,"Grado en Fisioterapia"
2017,"Alcalá","Facultad de Medicina y Ciencias de la Salud",2502090,"Grado en Ciencias de la Actividad Física y del Deporte (Facultad de Medicina y Ciencias de la Salud)",9.15,"Grado en Ciencias de la Actividad Física y del Deporte"
2017,"Alcalá","Facultad de Medicina y Ciencias de la Salud",2502092,"Grado en Medicina (Facultad de Medicina y Ciencias de la Salud)",12.575,"Grado en Medicina"
2017,"Alcalá","Facultad de Biología, Ciencias Ambientales y Química",2500009,"Grado en Ciencias Ambientales (Facultad de Biología, Ciencias Ambientales y Química)",6.339,"Grado en Ciencias Ambientales"
2017,"Alcalá","Facultad de Biología, Ciencias Ambientales y Química",2500010,"Grado en Química (Facultad de Biología, Ciencias Ambientales y Química)",7.673,"Grado en Química"
2017,"Alcalá","Facultad de Biología, Ciencias Ambientales y Química",2500230,"Grado en Biología (Facultad de Biología, Ciencias Ambientales y Química)",9.217,"Grado en Biología"
2017,"Autónoma de Madrid","Facultad de Ciencias Económicas y Empresariales",2500269,"Grado en Administración y Dirección de Empresas (Facultad de Ciencias Económicas y Empresariales)",8.69,"Grado en Administración y Dirección de Empresas"
2017,"Autónoma de Madrid","Facultad de Ciencias Económicas y Empresariales",2500271,"Grado en Turismo (Facultad de Ciencias Económicas y Empresariales)",6.667,"Grado en Turismo"
2017,"Autónoma de Madrid","Facultad de Ciencias Económicas y Empresariales",2500477,"Grado en Economía (Facultad de Ciencias Económicas y Empresariales)",7.816,"Grado en Economía"
2017,"Autónoma de Madrid","Facultad de Ciencias Económicas y Empresariales",2501370,"Grado en Economía y Finanzas (Facultad de Ciencias Económicas y Empresariales)",10.989,"Grado en Economía y Finanzas"
2017,"Autónoma de Madrid","Facultad de Ciencias Económicas y Empresariales",2501504,"Grado en Gestión Aeronáutica (Facultad de Ciencias Económicas y Empresariales)",8.516,"Grado en Gestión Aeronáutica"
2017,"Autónoma de Madrid","Facultad de Ciencias Económicas y Empresariales",2502922,"Grado en Filosofía, Política y Economía (Facultad de Ciencias Económicas y Empresariales)",12.361,"Grado en Filosofía, Política y Economía"
2017,"Autónoma de Madrid","Facultad de Derecho",2501026,"Grado en Ciencia Política y Administración Pública (Facultad de Derecho)",6.882,"Grado en Ciencia Política y Administración Pública"
2017,"Autónoma de Madrid","Facultad de Derecho",2501134,"Grado en Derecho (Facultad de Derecho)",7.807,"Grado en Derecho"
2017,"Autónoma de Madrid","Facultad de Derecho",7000032,"Doble grado en Derecho y Administración y Dirección de Empresas (Facultad de Derecho)",10.712,"Doble grado en Derecho y Administración y Dirección de Empresas"
2017,"Autónoma de Madrid","Facultad de Derecho",7000035,"Doble grado en Derecho y Ciencia Política y Administración Pública (Facultad de Derecho)",9.066,"Doble grado en Derecho y Ciencia Política y Administración Pública"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500660,"Grado en Geografía y Ordenación del Territorio (Facultad de Filosofía y Letras)",5,"Grado en Geografía y Ordenación del Territorio"
2017,"Autónoma de Madrid","Centro Superior de Estudios Universitarios La Salle",2500796,"Grado en Educación Social (Centro Superior de Estudios Universitarios La Salle)",5,"Grado en Educación Social"
2017,"Autónoma de Madrid","Centro Superior de Estudios Universitarios La Salle",2501210,"Grado en Maestro en Educación Infantil (Centro Superior de Estudios Universitarios La Salle)",5,"Grado en Maestro en Educación Infantil"
2017,"Autónoma de Madrid","Centro Superior de Estudios Universitarios La Salle",2501211,"Grado en Maestro en Educación Primaria (Centro Superior de Estudios Universitarios La Salle)",5,"Grado en Maestro en Educación Primaria"
2017,"Autónoma de Madrid","Centro Superior de Estudios Universitarios La Salle",2502046,"Grado en Trabajo Social (Centro Superior de Estudios Universitarios La Salle)",5,"Grado en Trabajo Social"
2017,"Autónoma de Madrid","Facultad de Formación de Profesorado y Educación",2500270,"Grado en Ciencias de la Actividad Física y del Deporte (Facultad de Formación de Profesorado y Educación)",9.91,"Grado en Ciencias de la Actividad Física y del Deporte"
2017,"Autónoma de Madrid","Facultad de Formación de Profesorado y Educación",2501210,"Grado en Maestro en Educación Infantil (Facultad de Formación de Profesorado y Educación)",7.1,"Grado en Maestro en Educación Infantil"
2017,"Autónoma de Madrid","Facultad de Formación de Profesorado y Educación",2501211,"Grado en Maestro en Educación Primaria (Facultad de Formación de Profesorado y Educación)",7.07,"Grado en Maestro en Educación Primaria"
2017,"Autónoma de Madrid","Facultad de Formación de Profesorado y Educación",7000707,"Doble grado en Maestro de Educación Infantil y Maestro de Educación Primaria (Facultad de Formación de Profesorado y Educación)",9.778,"Doble grado en Maestro de Educación Infantil y Maestro de Educación Primaria"
2017,"Autónoma de Madrid","Facultad de Ciencias",2500273,"Grado en Ingeniería Química (Facultad de Ciencias)",8.344,"Grado en Ingeniería Química"
2017,"Autónoma de Madrid","Escuela Politécnica Superior",2500272,"Grado en Ingeniería Informática (Escuela Politécnica Superior)",7.542,"Grado en Ingeniería Informática"
2017,"Autónoma de Madrid","Escuela Politécnica Superior",2502337,"Grado en Ingeniería de Tecnologías y Servicios de Telecomunicación (Escuela Politécnica Superior)",6.847,"Grado en Ingeniería de Tecnologías y Servicios de Telecomunicación"
2017,"Autónoma de Madrid","Escuela Politécnica Superior",7000036,"Doble grado en Ingeniería Informática y Matemáticas (Escuela Politécnica Superior)",12.399,"Doble grado en Ingeniería Informática y Matemáticas"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500655,"Grado en Estudios Ingleses (Facultad de Filosofía y Letras)",5.625,"Grado en Estudios Ingleses"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500656,"Grado en Historia (Facultad de Filosofía y Letras)",5,"Grado en Historia"
2017,"Autónoma de Madrid","Facultad de Filosofía y Letras",2500657,"Grado en Historia del Arte (Facultad de Filosofía y Letras)",5,"Grado en Historia del Arte"
